timestamp,sensor_id,temperature,humidity,co2_ppm,battery_level
2024-05-02T23:44:00Z,LIVING_ROOM_01,19.42,52.66,417.6,97.0675
2024-05-02T23:44:00Z,OFFICE_01,20.08,47.52,431.4,0.0
2024-05-02T23:45:00Z,BATHROOM_01,19.54,68.12,,59.567
2024-05-02T23:45:00Z,BEDROOM_01,16.9,60.18,,43.9016
2024-05-02T23:45:00Z,KITCHEN_01,19.15,56.26,428.5,83.767
2024-05-02T23:45:00Z,LIVING_ROOM_01,19.6,52.41,429.3,97.067
2024-05-02T23:46:00Z,BATHROOM_01,19.49,69.22,,59.5665
2024-05-02T23:46:00Z,BEDROOM_01,17.17,60.97,,43.9012
2024-05-02T23:46:00Z,KITCHEN_01,19.1,55.38,417.9,83.7665
2024-05-02T23:46:00Z,LIVING_ROOM_01,19.48,52.8,423.0,97.0665
2024-05-02T23:46:00Z,OFFICE_01,20.03,47.69,426.6,0.0
2024-05-02T23:47:00Z,BATHROOM_01,19.61,67.72,,59.566
2024-05-02T23:47:00Z,BEDROOM_01,17.0,60.47,,43.9008
2024-05-02T23:47:00Z,KITCHEN_01,19.01,56.79,412.7,83.766
2024-05-02T23:47:00Z,LIVING_ROOM_01,19.55,53.17,425.5,97.066
2024-05-02T23:47:00Z,OFFICE_01,20.18,47.84,425.0,0.0
2024-05-02T23:48:00Z,BATHROOM_01,19.52,69.34,,59.5655
2024-05-02T23:48:00Z,BEDROOM_01,17.13,59.96,,43.9004
2024-05-02T23:48:00Z,KITCHEN_01,19.19,55.96,403.4,83.7655
2024-05-02T23:48:00Z,LIVING_ROOM_01,19.57,52.96,424.1,97.0655
2024-05-02T23:48:00Z,OFFICE_01,20.03,48.19,422.3,0.0
2024-05-02T23:49:00Z,BATHROOM_01,19.48,68.72,,59.565
2024-05-02T23:49:00Z,BEDROOM_01,17.01,60.07,,43.9
2024-05-02T23:49:00Z,KITCHEN_01,19.16,55.99,432.0,83.765
2024-05-02T23:49:00Z,LIVING_ROOM_01,19.53,52.95,442.5,97.065
2024-05-02T23:49:00Z,OFFICE_01,20.17,47.5,435.8,0.0
2024-05-02T23:50:00Z,BATHROOM_01,19.59,68.69,,59.5645
2024-05-02T23:50:00Z,BEDROOM_01,17.05,59.89,,43.8996
2024-05-02T23:50:00Z,KITCHEN_01,19.14,55.79,416.4,83.7645
2024-05-02T23:50:00Z,LIVING_ROOM_01,19.5,52.86,421.5,97.0645
2024-05-02T23:50:00Z,OFFICE_01,20.01,48.57,420.8,0.0
2024-05-02T23:51:00Z,BATHROOM_01,19.5,68.61,,59.564
2024-05-02T23:51:00Z,BEDROOM_01,17.04,61.19,,43.8992
2024-05-02T23:51:00Z,KITCHEN_01,19.15,56.15,415.0,83.764
2024-05-02T23:51:00Z,LIVING_ROOM_01,19.56,51.77,413.8,97.064
2024-05-02T23:51:00Z,OFFICE_01,20.06,47.82,413.2,0.0
2024-05-02T23:52:00Z,BATHROOM_01,19.55,68.29,,59.5635
2024-05-02T23:52:00Z,BEDROOM_01,17.11,60.89,,43.8988
2024-05-02T23:52:00Z,KITCHEN_01,19.03,56.91,420.6,83.7635
2024-05-02T23:52:00Z,LIVING_ROOM_01,19.49,53.19,409.0,97.0635
2024-05-02T23:52:00Z,OFFICE_01,20.01,47.97,414.6,0.0
2024-05-02T23:53:00Z,BATHROOM_01,19.45,68.8,,59.563
2024-05-02T23:53:00Z,BEDROOM_01,17.12,60.53,,43.8984
2024-05-02T23:53:00Z,KITCHEN_01,19.01,56.61,409.8,83.763
2024-05-02T23:53:00Z,LIVING_ROOM_01,19.66,52.03,418.4,97.063
2024-05-02T23:53:00Z,OFFICE_01,20.04,47.73,408.8,0.0
2024-05-02T23:54:00Z,BATHROOM_01,19.6,68.37,,59.5625
2024-05-02T23:54:00Z,BEDROOM_01,16.84,60.78,,43.898
2024-05-02T23:54:00Z,KITCHEN_01,19.07,55.73,432.6,83.7625
2024-05-02T23:54:00Z,LIVING_ROOM_01,19.52,52.35,404.5,97.0625
2024-05-02T23:54:00Z,OFFICE_01,20.18,47.6,427.9,0.0
2024-05-02T23:55:00Z,BATHROOM_01,19.53,68.6,,59.562
2024-05-02T23:55:00Z,BEDROOM_01,17.06,60.9,,43.8976
2024-05-02T23:55:00Z,KITCHEN_01,19.18,55.2,421.1,83.762
2024-05-02T23:55:00Z,LIVING_ROOM_01,19.67,52.85,432.2,97.062
2024-05-02T23:55:00Z,OFFICE_01,20.18,48.26,418.8,0.0
2024-05-02T23:56:00Z,BATHROOM_01,19.63,68.24,,59.5615
2024-05-02T23:56:00Z,BEDROOM_01,17.08,60.15,,43.8972
2024-05-02T23:56:00Z,KITCHEN_01,19.2,55.51,429.5,83.7615
2024-05-02T23:56:00Z,LIVING_ROOM_01,19.64,52.8,432.5,97.0615
2024-05-02T23:56:00Z,OFFICE_01,20.18,47.39,418.2,0.0
2024-05-02T23:57:00Z,BATHROOM_01,19.56,67.85,,59.561
2024-05-02T23:57:00Z,BEDROOM_01,17.01,60.95,,43.8968
2024-05-02T23:57:00Z,KITCHEN_01,19.22,56.09,423.3,83.761
2024-05-02T23:57:00Z,LIVING_ROOM_01,19.5,52.83,434.7,97.061
2024-05-02T23:57:00Z,OFFICE_01,20.08,48.24,434.0,0.0
2024-05-02T23:58:00Z,BATHROOM_01,19.61,69.24,,59.5605
2024-05-02T23:58:00Z,BEDROOM_01,17.13,60.07,,43.8964
2024-05-02T23:58:00Z,KITCHEN_01,18.97,55.95,422.9,83.7605
2024-05-02T23:58:00Z,LIVING_ROOM_01,19.59,52.42,411.3,97.0605
2024-05-02T23:58:00Z,OFFICE_01,20.07,48.04,429.7,0.0
2024-05-02T23:59:00Z,BATHROOM_01,19.67,68.24,,59.56
2024-05-02T23:59:00Z,BEDROOM_01,17.17,60.15,,43.896
2024-05-02T23:59:00Z,KITCHEN_01,19.13,56.12,419.6,83.76
2024-05-02T23:59:00Z,LIVING_ROOM_01,19.54,52.37,390.2,97.06
2024-05-02T23:59:00Z,OFFICE_01,20.09,47.63,417.4,0.0
2024-05-03T00:00:00Z,BATHROOM_01,19.7,68.56,,59.5595
2024-05-03T00:00:00Z,BEDROOM_01,17.0,59.71,,43.8956
2024-05-03T00:00:00Z,KITCHEN_01,19.2,56.18,422.0,83.7595
2024-05-03T00:00:00Z,LIVING_ROOM_01,19.61,53.08,426.3,97.0595
2024-05-03T00:00:00Z,OFFICE_01,19.98,47.54,405.9,0.0
2024-05-03T00:00:00Z,OFFICE_01,20.25,47.39,424.2,0.0
2024-05-03T00:01:00Z,BATHROOM_01,19.6,68.89,,59.559
2024-05-03T00:01:00Z,BEDROOM_01,16.97,61.05,,43.8952
2024-05-03T00:01:00Z,KITCHEN_01,19.05,56.24,418.4,83.759
2024-05-03T00:01:00Z,LIVING_ROOM_01,19.58,52.21,417.6,97.059
2024-05-03T00:01:00Z,OFFICE_01,20.09,48.19,428.7,0.0
2024-05-03T00:02:00Z,BATHROOM_01,19.59,68.47,,59.5585
2024-05-03T00:02:00Z,BEDROOM_01,17.18,60.07,,43.8948
2024-05-03T00:02:00Z,KITCHEN_01,19.17,56.4,401.4,83.7585
2024-05-03T00:02:00Z,LIVING_ROOM_01,19.69,51.82,442.7,97.0585
2024-05-03T00:02:00Z,OFFICE_01,20.04,48.73,409.5,0.0
2024-05-03T00:03:00Z,BATHROOM_01,19.59,68.21,,59.558
2024-05-03T00:03:00Z,BEDROOM_01,17.05,60.57,,43.8944
2024-05-03T00:03:00Z,KITCHEN_01,19.08,56.05,422.7,83.758
2024-05-03T00:03:00Z,LIVING_ROOM_01,19.45,53.0,413.3,97.058
2024-05-03T00:03:00Z,OFFICE_01,20.02,48.46,431.2,0.0
2024-05-03T00:04:00Z,BATHROOM_01,19.66,68.46,,59.5575
2024-05-03T00:04:00Z,BEDROOM_01,17.12,60.49,,43.894
2024-05-03T00:04:00Z,KITCHEN_01,19.13,56.37,437.8,83.7575
2024-05-03T00:04:00Z,LIVING_ROOM_01,19.54,51.69,429.5,97.0575
2024-05-03T00:04:00Z,OFFICE_01,19.98,47.84,413.2,0.0
2024-05-03T00:05:00Z,BATHROOM_01,19.58,69.07,,59.557
2024-05-03T00:05:00Z,BEDROOM_01,16.96,60.87,,43.8936
2024-05-03T00:05:00Z,KITCHEN_01,19.04,56.11,425.3,83.757
2024-05-03T00:05:00Z,LIVING_ROOM_01,19.61,52.9,415.0,97.057
2024-05-03T00:05:00Z,OFFICE_01,20.0,47.94,414.1,0.0
2024-05-03T00:06:00Z,BATHROOM_01,19.63,69.09,,59.5565
2024-05-03T00:06:00Z,BEDROOM_01,17.19,60.45,,43.8932
2024-05-03T00:06:00Z,KITCHEN_01,19.21,55.9,426.2,83.7565
2024-05-03T00:06:00Z,LIVING_ROOM_01,19.69,52.45,418.3,97.0565
2024-05-03T00:06:00Z,OFFICE_01,19.97,48.36,418.4,0.0
2024-05-03T00:07:00Z,BATHROOM_01,19.72,68.61,,59.556
2024-05-03T00:07:00Z,BEDROOM_01,17.21,60.95,,43.8928
2024-05-03T00:07:00Z,KITCHEN_01,19.21,55.97,418.1,83.756
2024-05-03T00:07:00Z,LIVING_ROOM_01,19.55,53.04,423.6,97.056
2024-05-03T00:07:00Z,OFFICE_01,20.02,48.73,438.7,0.0
2024-05-03T00:08:00Z,BATHROOM_01,19.69,67.39,,59.5555
2024-05-03T00:08:00Z,BEDROOM_01,17.15,60.72,,43.8924
2024-05-03T00:08:00Z,KITCHEN_01,19.03,56.01,422.1,83.7555
2024-05-03T00:08:00Z,LIVING_ROOM_01,19.62,51.86,419.4,97.0555
2024-05-03T00:08:00Z,OFFICE_01,20.14,47.09,410.8,0.0
2024-05-03T00:09:00Z,BATHROOM_01,19.6,67.85,,59.555
2024-05-03T00:09:00Z,BEDROOM_01,17.06,60.51,,43.892
2024-05-03T00:09:00Z,KITCHEN_01,19.13,56.16,413.5,83.755
2024-05-03T00:09:00Z,LIVING_ROOM_01,19.51,52.27,401.5,97.055
2024-05-03T00:09:00Z,OFFICE_01,20.14,47.9,421.3,0.0
2024-05-03T00:10:00Z,BATHROOM_01,19.65,68.69,,59.5545
2024-05-03T00:10:00Z,BEDROOM_01,16.97,60.13,,43.8916
2024-05-03T00:10:00Z,KITCHEN_01,19.1,55.57,440.5,83.7545
2024-05-03T00:10:00Z,LIVING_ROOM_01,19.64,52.39,420.0,97.0545
2024-05-03T00:10:00Z,OFFICE_01,20.17,47.5,412.3,0.0
2024-05-03T00:11:00Z,BATHROOM_01,19.74,68.29,,59.554
2024-05-03T00:11:00Z,BEDROOM_01,17.07,60.27,,43.8912
2024-05-03T00:11:00Z,KITCHEN_01,19.15,55.76,424.1,83.754
2024-05-03T00:11:00Z,LIVING_ROOM_01,19.52,52.65,410.1,97.054
2024-05-03T00:11:00Z,OFFICE_01,20.09,47.4,414.3,0.0
2024-05-03T00:12:00Z,BATHROOM_01,19.77,67.92,,59.5535
2024-05-03T00:12:00Z,BEDROOM_01,17.06,60.94,,43.8908
2024-05-03T00:12:00Z,KITCHEN_01,18.98,55.36,425.4,83.7535
2024-05-03T00:12:00Z,LIVING_ROOM_01,19.59,52.74,423.8,97.0535
2024-05-03T00:12:00Z,OFFICE_01,20.02,48.36,415.7,0.0
2024-05-03T00:13:00Z,BATHROOM_01,19.82,68.01,,59.553
2024-05-03T00:13:00Z,BEDROOM_01,17.0,60.73,,43.8904
2024-05-03T00:13:00Z,KITCHEN_01,19.19,56.57,426.2,83.753
2024-05-03T00:13:00Z,LIVING_ROOM_01,19.65,52.15,400.6,97.053
2024-05-03T00:13:00Z,OFFICE_01,20.17,47.43,406.2,0.0
2024-05-03T00:14:00Z,BATHROOM_01,19.7,68.4,,59.5525
2024-05-03T00:14:00Z,BEDROOM_01,16.94,60.87,,43.89
2024-05-03T00:14:00Z,KITCHEN_01,19.16,55.84,432.8,83.7525
2024-05-03T00:14:00Z,LIVING_ROOM_01,19.63,52.02,416.8,97.0525
2024-05-03T00:14:00Z,OFFICE_01,20.12,48.11,432.7,0.0
2024-05-03T00:15:00Z,BATHROOM_01,19.67,68.73,,59.552
2024-05-03T00:15:00Z,BEDROOM_01,17.12,60.15,,43.8896
2024-05-03T00:15:00Z,KITCHEN_01,19.33,56.89,421.0,83.752
2024-05-03T00:15:00Z,LIVING_ROOM_01,19.51,52.5,426.7,97.052
2024-05-03T00:15:00Z,OFFICE_01,20.15,47.7,415.8,0.0
2024-05-03T00:16:00Z,BATHROOM_01,19.73,68.37,,59.5515
2024-05-03T00:16:00Z,BEDROOM_01,17.09,61.17,,43.8892
2024-05-03T00:16:00Z,KITCHEN_01,19.17,55.86,418.3,83.7515
2024-05-03T00:16:00Z,LIVING_ROOM_01,19.58,52.01,421.5,97.0515
2024-05-03T00:16:00Z,OFFICE_01,20.06,47.85,415.5,0.0
2024-05-03T00:17:00Z,BATHROOM_01,19.8,68.03,,59.551
2024-05-03T00:17:00Z,BEDROOM_01,17.06,59.72,,43.8888
2024-05-03T00:17:00Z,KITCHEN_01,19.18,55.14,415.3,83.751
2024-05-03T00:17:00Z,LIVING_ROOM_01,19.63,52.45,422.8,97.051
2024-05-03T00:17:00Z,OFFICE_01,20.11,48.2,422.8,0.0
2024-05-03T00:18:00Z,BATHROOM_01,19.68,68.45,,59.5505
2024-05-03T00:18:00Z,BEDROOM_01,17.1,60.34,,43.8884
2024-05-03T00:18:00Z,KITCHEN_01,19.21,56.32,405.3,83.7505
2024-05-03T00:18:00Z,LIVING_ROOM_01,19.71,53.01,427.1,97.0505
2024-05-03T00:18:00Z,OFFICE_01,20.18,47.49,414.3,0.0
2024-05-03T00:19:00Z,BATHROOM_01,19.75,67.98,,59.55
2024-05-03T00:19:00Z,BEDROOM_01,17.16,59.87,,43.888
2024-05-03T00:19:00Z,KITCHEN_01,19.23,56.03,436.4,83.75
2024-05-03T00:19:00Z,LIVING_ROOM_01,19.59,52.64,406.1,97.05
2024-05-03T00:19:00Z,OFFICE_01,20.19,47.52,418.1,0.0
2024-05-03T00:20:00Z,BATHROOM_01,19.71,68.46,,59.5495
2024-05-03T00:20:00Z,BEDROOM_01,17.1,60.95,,43.8876
2024-05-03T00:20:00Z,KITCHEN_01,19.23,55.54,418.8,83.7495
2024-05-03T00:20:00Z,LIVING_ROOM_01,19.62,53.2,419.5,97.0495
2024-05-03T00:20:00Z,OFFICE_01,20.1,47.97,415.7,0.0
2024-05-03T00:21:00Z,BATHROOM_01,19.77,67.56,,59.549
2024-05-03T00:21:00Z,BEDROOM_01,17.15,61.07,,43.8872
2024-05-03T00:21:00Z,KITCHEN_01,19.1,56.0,424.7,83.749
2024-05-03T00:21:00Z,LIVING_ROOM_01,19.62,52.14,431.2,97.049
2024-05-03T00:21:00Z,OFFICE_01,20.15,47.81,410.2,0.0
2024-05-03T00:22:00Z,BATHROOM_01,19.92,68.34,,59.5485
2024-05-03T00:22:00Z,BEDROOM_01,17.14,60.42,,43.8868
2024-05-03T00:22:00Z,KITCHEN_01,19.19,56.01,437.3,83.7485
2024-05-03T00:22:00Z,LIVING_ROOM_01,19.6,52.6,416.5,97.0485
2024-05-03T00:22:00Z,OFFICE_01,20.1,48.13,427.8,0.0
2024-05-03T00:23:00Z,BATHROOM_01,19.77,67.95,,59.548
2024-05-03T00:23:00Z,BEDROOM_01,17.05,61.01,,43.8864
2024-05-03T00:23:00Z,KITCHEN_01,19.26,55.74,421.7,83.748
2024-05-03T00:23:00Z,LIVING_ROOM_01,19.53,52.49,409.9,97.048
2024-05-03T00:23:00Z,OFFICE_01,20.29,47.73,428.1,0.0
2024-05-03T00:24:00Z,BATHROOM_01,19.72,68.42,,59.5475
2024-05-03T00:24:00Z,BEDROOM_01,17.02,60.2,,43.886
2024-05-03T00:24:00Z,KITCHEN_01,19.28,55.48,420.2,83.7475
2024-05-03T00:24:00Z,LIVING_ROOM_01,19.58,52.28,437.2,97.0475
2024-05-03T00:24:00Z,OFFICE_01,20.15,47.7,446.1,0.0
2024-05-03T00:25:00Z,BATHROOM_01,19.78,68.56,,59.547
2024-05-03T00:25:00Z,BEDROOM_01,17.03,61.33,,43.8856
2024-05-03T00:25:00Z,KITCHEN_01,19.2,55.92,399.4,83.747
2024-05-03T00:25:00Z,LIVING_ROOM_01,19.69,52.5,413.7,97.047
2024-05-03T00:25:00Z,OFFICE_01,20.16,47.8,430.4,0.0
2024-05-03T00:26:00Z,BATHROOM_01,20.0,68.03,,59.5465
2024-05-03T00:26:00Z,BEDROOM_01,17.04,60.57,,43.8852
2024-05-03T00:26:00Z,KITCHEN_01,19.33,55.82,412.5,83.7465
2024-05-03T00:26:00Z,LIVING_ROOM_01,19.69,52.32,432.2,97.0465
2024-05-03T00:26:00Z,OFFICE_01,20.05,48.27,419.7,0.0
2024-05-03T00:27:00Z,BATHROOM_01,19.75,68.22,,59.546
2024-05-03T00:27:00Z,BEDROOM_01,17.14,60.42,,43.8848
2024-05-03T00:27:00Z,KITCHEN_01,19.26,54.81,418.8,83.746
2024-05-03T00:27:00Z,LIVING_ROOM_01,19.62,53.14,417.7,97.046
2024-05-03T00:27:00Z,OFFICE_01,20.21,47.98,399.6,0.0
2024-05-03T00:28:00Z,BATHROOM_01,19.88,68.69,,59.5455
2024-05-03T00:28:00Z,BEDROOM_01,17.03,60.48,,43.8844
2024-05-03T00:28:00Z,KITCHEN_01,19.2,56.29,409.6,83.7455
2024-05-03T00:28:00Z,LIVING_ROOM_01,19.65,52.23,419.7,97.0455
2024-05-03T00:28:00Z,OFFICE_01,20.05,47.93,427.3,0.0
2024-05-03T00:29:00Z,BATHROOM_01,19.73,69.15,,59.545
2024-05-03T00:29:00Z,BEDROOM_01,17.15,60.07,,43.884
2024-05-03T00:29:00Z,KITCHEN_01,19.25,55.19,421.9,83.745
2024-05-03T00:29:00Z,LIVING_ROOM_01,19.57,52.06,403.4,97.045
2024-05-03T00:29:00Z,OFFICE_01,20.01,48.03,417.3,0.0
2024-05-03T00:30:00Z,BATHROOM_01,19.8,68.7,,59.5445
2024-05-03T00:30:00Z,BEDROOM_01,17.15,60.32,,43.8836
2024-05-03T00:30:00Z,KITCHEN_01,19.18,56.17,414.8,83.7445
2024-05-03T00:30:00Z,LIVING_ROOM_01,19.58,52.13,422.9,97.0445
2024-05-03T00:30:00Z,OFFICE_01,20.11,48.06,407.4,0.0
2024-05-03T00:31:00Z,BATHROOM_01,19.8,68.12,,59.544
2024-05-03T00:31:00Z,BEDROOM_01,17.0,61.03,,43.8832
2024-05-03T00:31:00Z,KITCHEN_01,19.17,56.4,435.8,83.744
2024-05-03T00:31:00Z,LIVING_ROOM_01,19.6,52.42,433.1,97.044
2024-05-03T00:31:00Z,OFFICE_01,20.12,48.12,412.8,0.0
2024-05-03T00:32:00Z,BATHROOM_01,19.83,69.17,,59.5435
2024-05-03T00:32:00Z,BEDROOM_01,17.16,60.88,,43.8828
2024-05-03T00:32:00Z,KITCHEN_01,19.22,55.84,415.7,83.7435
2024-05-03T00:32:00Z,LIVING_ROOM_01,19.71,51.72,424.1,97.0435
2024-05-03T00:32:00Z,OFFICE_01,20.18,47.49,418.7,0.0
2024-05-03T00:33:00Z,BATHROOM_01,19.73,68.65,,59.543
2024-05-03T00:33:00Z,BEDROOM_01,17.02,60.4,,43.8824
2024-05-03T00:33:00Z,KITCHEN_01,19.26,56.16,443.6,83.743
2024-05-03T00:33:00Z,LIVING_ROOM_01,19.71,52.29,410.5,97.043
2024-05-03T00:33:00Z,OFFICE_01,20.24,48.07,416.5,0.0
2024-05-03T00:34:00Z,BATHROOM_01,19.87,68.64,,59.5425
2024-05-03T00:34:00Z,BEDROOM_01,17.12,60.95,,43.882
2024-05-03T00:34:00Z,KITCHEN_01,19.25,55.78,412.9,83.7425
2024-05-03T00:34:00Z,LIVING_ROOM_01,19.69,52.27,422.7,97.0425
2024-05-03T00:34:00Z,OFFICE_01,20.2,48.1,422.7,0.0
2024-05-03T00:35:00Z,BATHROOM_01,19.83,68.01,,59.542
2024-05-03T00:35:00Z,BEDROOM_01,17.04,60.33,,43.8816
2024-05-03T00:35:00Z,KITCHEN_01,19.36,55.94,428.5,83.742
2024-05-03T00:35:00Z,LIVING_ROOM_01,19.72,52.5,415.1,97.042
2024-05-03T00:35:00Z,OFFICE_01,20.14,47.48,415.1,0.0
2024-05-03T00:36:00Z,BATHROOM_01,19.88,68.03,,59.5415
2024-05-03T00:36:00Z,BEDROOM_01,17.2,60.27,,43.8812
2024-05-03T00:36:00Z,KITCHEN_01,19.25,55.93,403.4,83.7415
2024-05-03T00:36:00Z,LIVING_ROOM_01,19.54,52.59,418.8,97.0415
2024-05-03T00:36:00Z,OFFICE_01,20.14,48.26,426.9,0.0
2024-05-03T00:37:00Z,BATHROOM_01,20.01,67.31,,59.541
2024-05-03T00:37:00Z,BEDROOM_01,17.07,59.69,,43.8808
2024-05-03T00:37:00Z,KITCHEN_01,19.38,56.02,415.7,83.741
2024-05-03T00:37:00Z,LIVING_ROOM_01,19.66,52.54,425.3,97.041
2024-05-03T00:37:00Z,OFFICE_01,20.21,47.82,399.0,0.0
2024-05-03T00:38:00Z,BATHROOM_01,19.97,68.06,,59.5405
2024-05-03T00:38:00Z,BEDROOM_01,17.23,60.81,,43.8804
2024-05-03T00:38:00Z,KITCHEN_01,19.25,55.11,418.0,83.7405
2024-05-03T00:38:00Z,LIVING_ROOM_01,19.59,52.83,423.5,97.0405
2024-05-03T00:38:00Z,OFFICE_01,20.24,47.83,421.6,0.0
2024-05-03T00:39:00Z,BATHROOM_01,19.83,68.39,,59.54
2024-05-03T00:39:00Z,BEDROOM_01,17.11,60.12,,43.88
2024-05-03T00:39:00Z,KITCHEN_01,19.29,55.81,417.2,83.74
2024-05-03T00:39:00Z,LIVING_ROOM_01,19.7,52.39,441.9,97.04
2024-05-03T00:39:00Z,OFFICE_01,20.07,47.96,421.0,0.0
2024-05-03T00:40:00Z,BATHROOM_01,19.95,68.31,,59.5395
2024-05-03T00:40:00Z,BEDROOM_01,17.1,60.45,,43.8796
2024-05-03T00:40:00Z,KITCHEN_01,19.21,55.55,425.5,83.7395
2024-05-03T00:40:00Z,LIVING_ROOM_01,19.72,52.3,404.1,97.0395
2024-05-03T00:40:00Z,OFFICE_01,20.18,47.75,415.3,0.0
2024-05-03T00:41:00Z,BATHROOM_01,19.92,67.9,,59.539
2024-05-03T00:41:00Z,BEDROOM_01,17.15,60.39,,43.8792
2024-05-03T00:41:00Z,KITCHEN_01,19.22,55.46,407.6,83.739
2024-05-03T00:41:00Z,LIVING_ROOM_01,19.67,52.59,407.3,97.039
2024-05-03T00:41:00Z,OFFICE_01,20.21,47.58,408.1,0.0
2024-05-03T00:42:00Z,BATHROOM_01,19.93,67.85,,59.5385
2024-05-03T00:42:00Z,BEDROOM_01,17.13,60.23,,43.8788
2024-05-03T00:42:00Z,KITCHEN_01,19.21,55.53,432.4,83.7385
2024-05-03T00:42:00Z,LIVING_ROOM_01,19.68,52.44,427.9,97.0385
2024-05-03T00:42:00Z,OFFICE_01,20.21,48.12,411.0,0.0
2024-05-03T00:43:00Z,BATHROOM_01,19.92,68.44,,59.538
2024-05-03T00:43:00Z,BEDROOM_01,17.16,60.75,,43.8784
2024-05-03T00:43:00Z,KITCHEN_01,19.34,56.29,428.0,83.738
2024-05-03T00:43:00Z,LIVING_ROOM_01,19.58,52.43,417.6,97.038
2024-05-03T00:43:00Z,OFFICE_01,20.23,47.67,407.5,0.0
2024-05-03T00:44:00Z,BATHROOM_01,19.96,67.94,,59.5375
2024-05-03T00:44:00Z,BEDROOM_01,17.31,60.19,,43.878
2024-05-03T00:44:00Z,KITCHEN_01,19.42,56.27,421.0,83.7375
2024-05-03T00:44:00Z,LIVING_ROOM_01,19.7,52.53,428.8,97.0375
2024-05-03T00:44:00Z,OFFICE_01,20.15,47.73,410.3,0.0
2024-05-03T00:45:00Z,BATHROOM_01,19.98,68.04,,59.537
2024-05-03T00:45:00Z,BEDROOM_01,17.36,60.41,,43.8776
2024-05-03T00:45:00Z,KITCHEN_01,19.33,55.84,424.4,83.737
2024-05-03T00:45:00Z,LIVING_ROOM_01,19.79,53.29,422.2,97.037
2024-05-03T00:46:00Z,BATHROOM_01,19.76,67.92,,59.5365
2024-05-03T00:46:00Z,BEDROOM_01,17.14,60.52,,43.8772
2024-05-03T00:46:00Z,KITCHEN_01,19.47,55.68,429.1,83.7365
2024-05-03T00:46:00Z,LIVING_ROOM_01,19.75,52.25,419.2,97.0365
2024-05-03T00:46:00Z,OFFICE_01,20.18,48.27,416.6,0.0
2024-05-03T00:47:00Z,BATHROOM_01,19.85,68.54,,59.536
2024-05-03T00:47:00Z,BEDROOM_01,17.08,59.94,,43.8768
2024-05-03T00:47:00Z,KITCHEN_01,19.39,55.78,417.5,83.736
2024-05-03T00:47:00Z,LIVING_ROOM_01,19.64,52.36,413.5,97.036
2024-05-03T00:47:00Z,OFFICE_01,20.26,47.4,426.9,0.0
2024-05-03T00:48:00Z,BATHROOM_01,19.9,68.04,,59.5355
2024-05-03T00:48:00Z,BEDROOM_01,17.05,60.26,,43.8764
2024-05-03T00:48:00Z,KITCHEN_01,19.46,55.82,410.6,83.7355
2024-05-03T00:48:00Z,LIVING_ROOM_01,19.62,52.52,414.4,97.0355
2024-05-03T00:48:00Z,OFFICE_01,20.2,48.2,409.7,0.0
2024-05-03T00:49:00Z,BATHROOM_01,19.92,67.68,,59.535
2024-05-03T00:49:00Z,BEDROOM_01,17.15,60.41,,43.876
2024-05-03T00:49:00Z,KITCHEN_01,19.29,55.81,410.0,83.735
2024-05-03T00:49:00Z,LIVING_ROOM_01,19.74,52.2,425.0,97.035
2024-05-03T00:49:00Z,OFFICE_01,20.09,48.69,413.5,0.0
2024-05-03T00:50:00Z,BATHROOM_01,19.9,68.53,,59.5345
2024-05-03T00:50:00Z,BEDROOM_01,17.21,60.7,,43.8756
2024-05-03T00:50:00Z,KITCHEN_01,19.4,55.86,438.6,83.7345
2024-05-03T00:50:00Z,LIVING_ROOM_01,19.84,52.4,416.4,97.0345
2024-05-03T00:50:00Z,OFFICE_01,20.27,46.87,412.6,0.0
2024-05-03T00:51:00Z,BATHROOM_01,20.05,68.02,,59.534
2024-05-03T00:51:00Z,BEDROOM_01,17.16,60.29,,43.8752
2024-05-03T00:51:00Z,KITCHEN_01,19.3,55.23,405.9,83.734
2024-05-03T00:51:00Z,LIVING_ROOM_01,19.7,52.44,415.8,97.034
2024-05-03T00:51:00Z,OFFICE_01,20.14,48.5,406.9,0.0
2024-05-03T00:52:00Z,BATHROOM_01,19.91,68.14,,59.5335
2024-05-03T00:52:00Z,BEDROOM_01,17.13,60.48,,43.8748
2024-05-03T00:52:00Z,KITCHEN_01,19.36,55.52,403.4,83.7335
2024-05-03T00:52:00Z,LIVING_ROOM_01,19.71,52.81,422.9,97.0335
2024-05-03T00:52:00Z,OFFICE_01,20.22,47.73,427.5,0.0
2024-05-03T00:53:00Z,BATHROOM_01,19.87,68.42,,59.533
2024-05-03T00:53:00Z,BEDROOM_01,17.15,60.71,,43.8744
2024-05-03T00:53:00Z,KITCHEN_01,19.52,55.58,409.3,83.733
2024-05-03T00:53:00Z,LIVING_ROOM_01,19.7,52.44,418.8,97.033
2024-05-03T00:53:00Z,OFFICE_01,20.26,47.85,425.8,0.0
2024-05-03T00:54:00Z,BATHROOM_01,20.04,68.0,,59.5325
2024-05-03T00:54:00Z,BEDROOM_01,17.18,60.38,,43.874
2024-05-03T00:54:00Z,KITCHEN_01,19.23,56.51,405.0,83.7325
2024-05-03T00:54:00Z,LIVING_ROOM_01,19.7,52.46,416.0,97.0325
2024-05-03T00:54:00Z,OFFICE_01,20.22,48.11,416.5,0.0
2024-05-03T00:55:00Z,BATHROOM_01,20.02,68.62,,59.532
